booking_id,customer_id,returning_customer,customer_age,tour_id,departure_id,tour_name,location,region,tour_type,customer_origin,booking_segment,booking_channel,booking_stage,unit_price_vnd,adults,children,infants,participants,booking_date,travel_start,travel_end,season,weather_condition,status,post_tour_rating,revenue_vnd,total_cost_vnd,profit_vnd
B009343,CUST07605,False,48,T308,T308_SH_Fa_240817_0012,Tour Hà Nội 3N2Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Family,Social,Early,1270000,3,3,0,6,2024-07-09,2024-08-17,2024-08-19,Summer,Rainy,Completed,3.9,6100000,4920000,1180000
B009344,CUST07606,False,30,T359,T359_SH_Gr_241203_0014,Tour Hà Giang 4N3Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Group,Social,Normal,1440000,6,0,0,6,2024-11-13,2024-12-03,2024-12-06,Winter,Rainy,Cancelled,,0,0,0
B009345,CUST07607,False,33,T095,T095_PV_Fa_230911_009344,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Family,Agent,Early,1050000,7,5,0,12,2023-08-06,2023-09-11,2023-09-12,Autumn,Rainy,Completed,3.6,10500000,7340000,3160000
B009346,CUST07608,False,20,T161,T161_SH_Gr_231027_0021,Tour TP.HCM 1N1Đ - Cultural,TP.HCM,Nam Bộ,Cultural,Domestic,Group,Hotline,Normal,500000,7,0,0,7,2023-10-15,2023-10-27,2023-10-27,Autumn,Cloudy,Completed,3.5,3500000,2760000,740000
B009347,CUST07609,False,35,T354,T354_SH_Fa_231208_0001,Tour Đà Nẵng 3N2Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Family,OTA,Early,1390000,4,3,0,7,2023-10-30,2023-12-08,2023-12-10,Winter,Sunny,Completed,3.6,8060000,5500000,2560000
B009348,CUST02189,True,28,T019,T019_SH_Gr_230815_0026,Tour Phú Quốc 5N4Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Group,Agent,Normal,2820000,12,0,0,12,2023-07-24,2023-08-15,2023-08-19,Summer,Sunny,Completed,3.7,33840000,23740000,10100000
B009349,CUST07610,False,48,T144,T144_SH_Fa_230424_0004,Tour Quảng Bình 3N2Đ - Cultural,Quảng Bình,Bắc Trung Bộ,Cultural,Domestic,Family,Agent,Normal,1510000,2,1,0,3,2023-03-27,2023-04-24,2023-04-26,Spring,Sunny,Completed,4.3,3930000,2820000,1110000
B009350,CUST07611,False,32,T101,T101_SH_Gr_230113_0024,Tour Sa Pa 4N3Đ - Mountain,Sa Pa,Bắc Bộ,Mountain,Domestic,Group,Website,Normal,2090000,9,0,0,9,2022-12-25,2023-01-13,2023-01-16,Winter,Sunny,Completed,4.3,18810000,14720000,4090000
B009351,CUST07612,False,51,T123,T123_PV_Fa_241223_009350,Tour Bến Tre 4N3Đ - Cultural,Bến Tre,Nam Bộ,Cultural,Domestic,Family,OTA,Normal,1930000,7,4,0,11,2024-11-30,2024-12-23,2024-12-26,Winter,Sunny,Completed,4.1,18140000,13540000,4600000
B009352,CUST01698,True,24,T171,T171_SH_Gr_220103_0016,Tour Phú Quốc 2N1Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Group,Agent,Late,960000,5,0,0,5,2021-12-30,2022-01-03,2022-01-04,Winter,Sunny,Completed,4.4,4800000,3820000,980000
B009353,CUST07613,False,41,T068,T068_SH_Fa_240606_0003,Tour Hà Giang 1N1Đ - Cultural,Hà Giang,Bắc Bộ,Cultural,Domestic,Family,Social,Normal,570000,4,3,0,7,2024-05-10,2024-06-06,2024-06-06,Summer,Sunny,Completed,4.0,3310000,2550000,760000
B009354,CUST07614,False,22,T351,T351_SH_Gr_231226_0009,Tour Bến Tre 3N2Đ - River,Bến Tre,Nam Bộ,River,Domestic,Group,OTA,Normal,1590000,5,0,0,5,2023-11-25,2023-12-26,2023-12-28,Winter,Cloudy,Completed,5.0,7950000,5840000,2110000
B009355,CUST07615,False,55,T072,T072_SH_Fa_240626_0021,Tour Đà Lạt 4N3Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Family,Website,Early,1970000,4,2,0,6,2024-05-17,2024-06-26,2024-06-29,Summer,Cloudy,Completed,4.4,10240000,8040000,2200000
B009356,CUST07616,False,28,T221,T221_SH_Gr_231121_0019,Tour Đà Lạt 2N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,OTA,Normal,860000,7,0,0,7,2023-10-27,2023-11-21,2023-11-22,Winter,Sunny,Completed,4.8,6020000,4420000,1600000
B009357,CUST07617,False,44,T313,T313_SH_Fa_230624_0009,Tour Hạ Long 3N2Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Family,Hotline,Early,1860000,4,4,0,8,2023-05-08,2023-06-24,2023-06-26,Summer,Sunny,Completed,3.8,11900000,9370000,2530000
B009358,CUST07618,False,20,T036,T036_SH_Gr_241008_0025,Tour Đà Nẵng 2N1Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Group,Website,Normal,950000,7,0,0,7,2024-09-20,2024-10-08,2024-10-09,Autumn,Storm,Completed,3.6,6650000,4850000,1800000
B009359,CUST07619,False,48,T159,T159_SH_Fa_230715_0019,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,Social,Early,2880000,2,2,0,4,2023-06-09,2023-07-15,2023-07-18,Summer,Sunny,Completed,3.9,9220000,7400000,1820000
B009360,CUST05902,True,30,T251,T251_SH_Gr_220213_0013,Tour Huế 3N2Đ - City,Huế,Bắc Trung Bộ,City,Domestic,Group,Website,Normal,1340000,12,0,0,12,2022-01-28,2022-02-13,2022-02-15,Spring,Sunny,Completed,5.0,16080000,11030000,5050000
B009361,CUST00398,True,33,T253,T253_SH_Fa_240613_0014,Tour Sa Pa 3N2Đ - Mountain,Sa Pa,Bắc Bộ,Mountain,Domestic,Family,Social,Normal,1620000,5,2,0,7,2024-05-28,2024-06-13,2024-06-15,Summer,Sunny,Completed,4.6,10040000,6830000,3210000
B009362,CUST07620,False,22,T002,T002_SH_Gr_240927_0002,Tour Hà Giang 3N2Đ - Adventure,Hà Giang,Bắc Bộ,Adventure,Domestic,Group,Agent,Early,1050000,10,0,0,10,2024-08-26,2024-09-27,2024-09-29,Autumn,Sunny,Completed,4.0,10500000,7710000,2790000
B009363,CUST07621,False,33,T327,T327_SH_Fa_231021_0011,Tour Hà Nội 3N2Đ - Cultural,Hà Nội,Bắc Bộ,Cultural,Domestic,Family,Website,Early,1350000,4,3,0,7,2023-09-16,2023-10-21,2023-10-23,Autumn,Cloudy,Completed,4.2,7830000,5860000,1970000
B009364,CUST07622,False,20,T002,T002_SH_Gr_240927_0002,Tour Hà Giang 3N2Đ - Adventure,Hà Giang,Bắc Bộ,Adventure,Domestic,Group,Social,Normal,1050000,5,0,0,5,2024-08-31,2024-09-27,2024-09-29,Autumn,Sunny,Completed,4.5,5250000,3980000,1270000
B009365,CUST07623,False,39,T236,T236_SH_Fa_240723_0010,Tour Ninh Bình 5N4Đ - City,Ninh Bình,Bắc Bộ,City,Domestic,Family,OTA,Early,1440000,2,2,0,4,2024-06-22,2024-07-23,2024-07-27,Summer,Rainy,Completed,3.3,4610000,3170000,1440000
B009366,CUST07624,False,31,T298,T298_SH_Gr_231117_0000,Tour Huế 2N1Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Group,OTA,Normal,870000,11,0,0,11,2023-10-19,2023-11-17,2023-11-18,Winter,Cloudy,Completed,3.7,9570000,7740000,1830000
B009367,CUST07625,False,55,T168,T168_SH_Fa_231219_0016,Tour Phú Quốc 3N2Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Family,Website,Normal,1510000,3,2,0,5,2023-11-22,2023-12-19,2023-12-21,Winter,Cloudy,Completed,4.4,6340000,4330000,2010000
B009368,CUST07626,False,32,T018,T018_SH_Gr_240715_0008,Tour TP.HCM 2N1Đ - Cultural,TP.HCM,Nam Bộ,Cultural,Domestic,Group,Website,Normal,1010000,10,0,0,10,2024-06-19,2024-07-15,2024-07-16,Summer,Cloudy,Completed,4.2,10100000,6800000,3300000
B009369,CUST07627,False,50,T212,T212_SH_Fa_231202_0026,Tour Ninh Bình 2N1Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Family,Website,Early,870000,3,2,0,5,2023-10-23,2023-12-02,2023-12-03,Winter,Sunny,Completed,3.7,3650000,2830000,820000
B009370,CUST07628,False,20,T117,T117_SH_Gr_240806_0020,Tour Vũng Tàu 2N1Đ - City,Vũng Tàu,Nam Bộ,City,Domestic,Group,OTA,Normal,860000,7,0,0,7,2024-07-11,2024-08-06,2024-08-07,Summer,Sunny,Completed,3.6,6020000,4640000,1380000
B009371,CUST07629,False,51,T040,T040_SH_Fa_230507_0029,Tour Cần Thơ 3N2Đ - Cultural,Cần Thơ,Nam Bộ,Cultural,Domestic,Family,Website,Early,1330000,2,1,0,3,2023-03-25,2023-05-07,2023-05-09,Summer,Sunny,Completed,3.9,3460000,2600000,860000
B009372,CUST07630,False,30,T332,T332_SH_Gr_240715_0028,Tour Ninh Bình 4N3Đ - City,Ninh Bình,Bắc Bộ,City,Domestic,Group,Agent,Early,1330000,9,0,0,9,2024-06-15,2024-07-15,2024-07-18,Summer,Rainy,Completed,2.3,11970000,8850000,3120000
B009373,CUST07631,False,32,T307,T307_SH_Fa_230127_0026,Tour Quảng Bình 3N2Đ - Cultural,Quảng Bình,Bắc Trung Bộ,Cultural,Domestic,Family,OTA,Early,1160000,5,2,0,7,2022-12-25,2023-01-27,2023-01-29,Winter,Sunny,Completed,5.0,7190000,4760000,2430000
B009374,CUST07632,False,30,T110,T110_SH_Gr_240423_0029,Tour Vũng Tàu 2N1Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Group,OTA,Normal,1100000,5,0,0,5,2024-04-08,2024-04-23,2024-04-24,Spring,Cloudy,Completed,3.6,5500000,4190000,1310000
B009375,CUST07633,False,46,T159,T159_SH_Fa_230715_0019,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,OTA,Normal,2880000,4,3,0,7,2023-06-17,2023-07-15,2023-07-18,Summer,Sunny,Completed,4.3,16700000,13440000,3260000
B009376,CUST07634,False,27,T036,T036_SH_Gr_241008_0025,Tour Đà Nẵng 2N1Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Group,Agent,Normal,950000,11,0,0,11,2024-09-22,2024-10-08,2024-10-09,Autumn,Storm,Completed,3.0,10450000,7900000,2550000
B009377,CUST07635,False,31,T274,T274_PV_Fa_240626_009376,Tour Hội An 2N1Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Family,Agent,Early,910000,9,6,0,15,2024-05-26,2024-06-26,2024-06-27,Summer,Sunny,Completed,4.2,11470000,8320000,3150000
B009378,CUST07636,False,31,T277,T277_SH_Gr_231215_0011,Tour Quảng Bình 1N1Đ - Cultural,Quảng Bình,Bắc Trung Bộ,Cultural,Domestic,Group,Website,Normal,500000,12,0,0,12,2023-11-14,2023-12-15,2023-12-15,Winter,Sunny,Completed,4.1,6000000,4740000,1260000
B009379,CUST07637,False,51,T257,T257_SH_Fa_240428_0018,Tour TP.HCM 2N1Đ - Food,TP.HCM,Nam Bộ,Food,Domestic,Family,Agent,Early,820000,2,2,0,4,2024-03-27,2024-04-28,2024-04-29,Spring,Sunny,Completed,4.2,2620000,2090000,530000
B009380,CUST07638,False,28,T359,T359_SH_Gr_241203_0014,Tour Hà Giang 4N3Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Group,Website,Normal,1440000,10,0,0,10,2024-11-14,2024-12-03,2024-12-06,Winter,Rainy,Completed,3.3,14400000,11090000,3310000
B009381,CUST07639,False,34,T319,T319_SH_Fa_241208_0007,Tour Cần Thơ 2N1Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Family,Website,Early,1080000,5,3,0,8,2024-11-02,2024-12-08,2024-12-09,Winter,Sunny,Completed,4.9,7340000,5750000,1590000
B009382,CUST05633,True,24,T128,T128_SH_Gr_240818_0005,Tour Vũng Tàu 2N1Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Group,Social,Normal,1010000,7,0,0,7,2024-07-24,2024-08-18,2024-08-19,Summer,Sunny,Completed,5.0,7070000,5450000,1620000
B009383,CUST07640,False,31,T346,T346_SH_Fa_220221_0028,Tour Cần Thơ 3N2Đ - City,Cần Thơ,Nam Bộ,City,Domestic,Family,Agent,Early,1530000,2,1,0,3,2022-01-14,2022-02-21,2022-02-23,Spring,Sunny,Completed,4.2,3980000,3190000,790000
B009384,CUST07641,False,26,T277,T277_SH_Gr_231215_0011,Tour Quảng Bình 1N1Đ - Cultural,Quảng Bình,Bắc Trung Bộ,Cultural,Domestic,Group,Agent,Normal,500000,9,0,0,9,2023-11-13,2023-12-15,2023-12-15,Winter,Sunny,Completed,3.9,4500000,3520000,980000
B009385,CUST07642,False,38,T148,T148_SH_Fa_241026_0000,Tour Hà Nội 2N1Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Family,Social,Early,910000,4,2,0,6,2024-09-24,2024-10-26,2024-10-27,Autumn,Sunny,Completed,4.6,4730000,3650000,1080000
B009386,CUST07643,False,23,T090,T090_SH_Gr_240314_0023,Tour Mũi Né 2N1Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Group,Social,Normal,1140000,11,0,0,11,2024-02-26,2024-03-14,2024-03-15,Spring,Rainy,Completed,3.4,12540000,8960000,3580000
B009387,CUST07644,False,45,T319,T319_SH_Fa_241208_0007,Tour Cần Thơ 2N1Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Family,Website,Early,1080000,5,3,0,8,2024-10-24,2024-12-08,2024-12-09,Winter,Sunny,Completed,3.8,7340000,4980000,2360000
B009388,CUST07645,False,21,T263,T263_SH_Gr_231224_0007,Tour Hà Nội 3N2Đ - Cultural,Hà Nội,Bắc Bộ,Cultural,Domestic,Group,OTA,Late,1630000,12,0,0,12,2023-12-18,2023-12-24,2023-12-26,Winter,Cloudy,Completed,5.0,19560000,13640000,5920000
B009389,CUST07646,False,33,T233,T233_SH_Fa_230513_0024,Tour Hà Nội 6N5Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Family,OTA,Early,2730000,2,2,0,4,2023-04-08,2023-05-13,2023-05-18,Summer,Sunny,Completed,4.7,8740000,6570000,2170000
B009390,CUST05761,True,26,T204,T204_SH_Gr_241225_0027,Tour Hạ Long 3N2Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Group,Website,Normal,1270000,12,0,0,12,2024-11-28,2024-12-25,2024-12-27,Winter,Sunny,Completed,4.4,15240000,12230000,3010000
B009391,CUST07647,False,36,T118,T118_SH_Fa_220412_0002,Tour Ninh Bình 5N4Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Family,Website,Early,1710000,3,1,0,4,2022-03-07,2022-04-12,2022-04-16,Spring,Cloudy,Completed,3.7,6160000,4200000,1960000
B009392,CUST07648,False,21,T255,T255_SH_Gr_230119_0006,Tour Vũng Tàu 3N2Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Group,Agent,Early,1900000,5,0,0,5,2022-12-16,2023-01-19,2023-01-21,Winter,Sunny,Completed,5.0,9500000,6890000,2610000
B009393,CUST07649,False,50,T317,T317_PV_Fa_230703_009392,Tour Đà Lạt 3N2Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Family,OTA,Early,1530000,7,3,0,10,2023-05-18,2023-07-03,2023-07-05,Summer,Sunny,Completed,3.3,13460000,9540000,3920000
B009394,CUST07650,False,20,T237,T237_SH_Gr_231114_0015,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Group,OTA,Normal,830000,6,0,0,6,2023-10-26,2023-11-14,2023-11-15,Winter,Cloudy,Completed,4.0,4980000,3670000,1310000
B009395,CUST07651,False,35,T144,T144_SH_Fa_230424_0004,Tour Quảng Bình 3N2Đ - Cultural,Quảng Bình,Bắc Trung Bộ,Cultural,Domestic,Family,Hotline,Normal,1510000,3,2,0,5,2023-03-27,2023-04-24,2023-04-26,Spring,Sunny,Completed,3.3,6340000,4210000,2130000
B009396,CUST07652,False,21,T117,T117_SH_Gr_240806_0020,Tour Vũng Tàu 2N1Đ - City,Vũng Tàu,Nam Bộ,City,Domestic,Group,Website,Normal,860000,11,0,0,11,2024-07-19,2024-08-06,2024-08-07,Summer,Sunny,Completed,4.2,9460000,7110000,2350000
B009397,CUST07653,False,40,T307,T307_SH_Fa_230127_0026,Tour Quảng Bình 3N2Đ - Cultural,Quảng Bình,Bắc Trung Bộ,Cultural,Domestic,Family,Website,Normal,1160000,5,3,0,8,2023-01-05,2023-01-27,2023-01-29,Winter,Sunny,Completed,4.3,7890000,5490000,2400000
B009398,CUST07654,False,23,T208,T208_SH_Gr_240331_0006,Tour Đà Nẵng 4N3Đ - Cultural,Đà Nẵng,Nam Trung Bộ,Cultural,Domestic,Group,Agent,Normal,1430000,12,0,0,12,2024-03-18,2024-03-31,2024-04-03,Spring,Sunny,Completed,4.3,17160000,13160000,4000000
B009399,CUST07655,False,48,T258,T258_SH_Fa_240420_0028,Tour Đà Lạt 2N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Family,Social,Early,650000,4,4,0,8,2024-03-19,2024-04-20,2024-04-21,Spring,Rainy,Completed,3.2,4160000,3250000,910000
B009400,CUST07656,False,22,T194,T194_SH_Gr_220520_0001,Tour Hà Giang 2N1Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Group,Agent,Normal,880000,11,0,0,11,2022-04-29,2022-05-20,2022-05-21,Summer,Sunny,Completed,4.8,9680000,6530000,3150000
B009401,CUST07657,False,47,T099,T099_SH_Fa_230626_0024,Tour Mũi Né 2N1Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,Agent,Normal,1290000,3,3,0,6,2023-05-28,2023-06-26,2023-06-27,Summer,Cloudy,Completed,3.8,6190000,4970000,1220000
B009402,CUST07658,False,31,T300,T300_SH_Gr_230420_0010,Tour Vũng Tàu 3N2Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Group,Website,Normal,1440000,12,0,0,12,2023-04-04,2023-04-20,2023-04-22,Spring,Sunny,Completed,4.4,17280000,12300000,4980000
B009403,CUST07659,False,47,T049,T049_SH_Fa_221114_0017,Tour Bến Tre 3N2Đ - City,Bến Tre,Nam Bộ,City,Domestic,Family,OTA,Early,1470000,2,1,0,3,2022-10-11,2022-11-14,2022-11-16,Winter,Sunny,Completed,4.8,3820000,3090000,730000
B009404,CUST00988,True,32,T018,T018_SH_Gr_240715_0008,Tour TP.HCM 2N1Đ - Cultural,TP.HCM,Nam Bộ,Cultural,Domestic,Group,OTA,Normal,1010000,11,0,0,11,2024-06-17,2024-07-15,2024-07-16,Summer,Cloudy,Completed,4.4,11110000,8430000,2680000
B009405,CUST07660,False,33,T165,T165_SH_Fa_240124_0014,Tour Vũng Tàu 4N3Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Family,Website,Early,2630000,2,1,0,3,2023-12-11,2024-01-24,2024-01-27,Winter,Sunny,Completed,3.9,6840000,5250000,1590000
B009406,CUST07661,False,20,T110,T110_SH_Gr_240423_0029,Tour Vũng Tàu 2N1Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Group,Agent,Normal,1100000,12,0,0,12,2024-04-04,2024-04-23,2024-04-24,Spring,Cloudy,Completed,4.1,13200000,10190000,3010000
B009407,CUST07662,False,50,T171,T171_SH_Fa_230315_0015,Tour Phú Quốc 2N1Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Family,OTA,Normal,880000,5,3,0,8,2023-02-15,2023-03-15,2023-03-16,Spring,Sunny,Completed,4.8,5980000,4460000,1520000
B009408,CUST06034,True,31,T102,T102_SH_Gr_241211_0012,Tour Bến Tre 2N1Đ - Cultural,Bến Tre,Nam Bộ,Cultural,Domestic,Group,Website,Normal,860000,11,0,0,11,2024-11-22,2024-12-11,2024-12-12,Winter,Sunny,Completed,4.6,9460000,7600000,1860000
B009409,CUST07663,False,46,T148,T148_SH_Fa_241026_0000,Tour Hà Nội 2N1Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Family,Website,Early,910000,3,2,0,5,2024-09-12,2024-10-26,2024-10-27,Autumn,Sunny,Completed,4.2,3820000,2740000,1080000
B009410,CUST04895,True,31,T284,T284_SH_Gr_240811_0026,Tour Cần Thơ 2N1Đ - Cultural,Cần Thơ,Nam Bộ,Cultural,Domestic,Group,Agent,Normal,1120000,5,0,0,5,2024-07-21,2024-08-11,2024-08-12,Summer,Cloudy,Completed,4.7,5600000,3790000,1810000
B009411,CUST07664,False,34,T113,T113_PV_Fa_231014_009410,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,Website,Normal,2790000,7,3,0,10,2023-09-21,2023-10-14,2023-10-17,Autumn,Sunny,Completed,4.2,24550000,16880000,7670000
B009412,CUST07665,False,23,T298,T298_SH_Gr_231117_0000,Tour Huế 2N1Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Group,Social,Normal,870000,10,0,0,10,2023-10-30,2023-11-17,2023-11-18,Winter,Cloudy,Completed,4.1,8700000,6290000,2410000
B009413,CUST04876,True,30,T072,T072_SH_Fa_240626_0021,Tour Đà Lạt 4N3Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Family,Social,Early,1970000,3,1,0,4,2024-05-19,2024-06-26,2024-06-29,Summer,Cloudy,Completed,4.7,7090000,5400000,1690000
B009414,CUST07666,False,27,T332,T332_SH_Gr_240715_0028,Tour Ninh Bình 4N3Đ - City,Ninh Bình,Bắc Bộ,City,Domestic,Group,Agent,Normal,1330000,8,0,0,8,2024-06-22,2024-07-15,2024-07-18,Summer,Rainy,Cancelled,,0,0,0
B009415,CUST06526,True,53,T072,T072_SH_Fa_240626_0021,Tour Đà Lạt 4N3Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Family,Website,Early,1970000,3,1,0,4,2024-05-10,2024-06-26,2024-06-29,Summer,Cloudy,Completed,3.7,7090000,5400000,1690000
B009416,CUST07667,False,29,T128,T128_SH_Gr_240818_0005,Tour Vũng Tàu 2N1Đ - Beach,Vũng Tàu,Nam Bộ,Beach,Domestic,Group,Social,Normal,1010000,6,0,0,6,2024-07-26,2024-08-18,2024-08-19,Summer,Sunny,Completed,4.5,6060000,4160000,1900000
B009417,CUST07668,False,31,T148,T148_SH_Fa_241026_0000,Tour Hà Nội 2N1Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Family,OTA,Early,910000,5,3,0,8,2024-09-22,2024-10-26,2024-10-27,Autumn,Sunny,Completed,5.0,6190000,4260000,1930000
B009418,CUST05079,True,24,T275,T275_SH_Gr_230219_0009,Tour Cần Thơ 4N3Đ - City,Cần Thơ,Nam Bộ,City,Domestic,Group,Website,Early,1800000,12,0,0,12,2023-01-17,2023-02-19,2023-02-22,Spring,Sunny,Completed,4.1,21600000,17190000,4410000
B009419,CUST07669,False,31,T159,T159_SH_Fa_230715_0019,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,OTA,Early,2880000,5,3,0,8,2023-06-17,2023-07-15,2023-07-18,Summer,Sunny,Completed,4.7,19580000,14750000,4830000
B009420,CUST07670,False,32,T273,T273_SH_Gr_241204_0402,Tour Cần Thơ 3N2Đ - Cultural,Cần Thơ,Nam Bộ,Cultural,Domestic,Group,Website,Normal,1330000,6,0,0,6,2024-11-03,2024-12-04,2024-12-06,Winter,Sunny,Cancelled,,0,0,0
B009421,CUST07671,False,53,T068,T068_SH_Fa_240606_0003,Tour Hà Giang 1N1Đ - Cultural,Hà Giang,Bắc Bộ,Cultural,Domestic,Family,Website,Normal,570000,4,2,0,6,2024-05-15,2024-06-06,2024-06-06,Summer,Sunny,Completed,3.1,2960000,2230000,730000
B009422,CUST07672,False,20,T308,T308_SH_Gr_220220_0003,Tour Hà Nội 3N2Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Group,Website,Late,1060000,9,0,0,9,2022-02-15,2022-02-20,2022-02-22,Spring,Sunny,Completed,4.7,9540000,7690000,1850000
B009423,CUST07673,False,42,T308,T308_SH_Fa_240817_0012,Tour Hà Nội 3N2Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Family,Website,Early,1270000,5,3,0,8,2024-07-01,2024-08-17,2024-08-19,Summer,Rainy,Completed,4.2,8640000,6150000,2490000
B009424,CUST07674,False,28,T112,T112_SH_Gr_230302_0018,Tour Đà Lạt 5N4Đ - Adventure,Đà Lạt,Tây Nguyên,Adventure,Domestic,Group,Agent,Normal,2280000,9,0,0,9,2023-02-08,2023-03-02,2023-03-06,Spring,Sunny,Completed,5.0,20520000,16070000,4450000
B009425,CUST07675,False,36,T304,T304_PV_Fa_240528_009424,Tour Vũng Tàu 2N1Đ - City,Vũng Tàu,Nam Bộ,City,Domestic,Family,OTA,Early,1070000,8,3,0,11,2024-04-17,2024-05-28,2024-05-29,Summer,Sunny,Completed,4.5,10490000,7820000,2670000
B009426,CUST07676,False,29,T248,T248_SH_Gr_230212_0004,Tour Cần Thơ 5N4Đ - City,Cần Thơ,Nam Bộ,City,Domestic,Group,Website,Normal,2120000,12,0,0,12,2023-01-30,2023-02-12,2023-02-16,Spring,Sunny,Completed,4.2,25440000,20320000,5120000
B009427,CUST07677,False,38,T190,T190_SH_Fa_230219_0006,Tour Nha Trang 3N2Đ - City,Nha Trang,Nam Trung Bộ,City,Domestic,Family,Agent,Early,1660000,2,1,0,3,2022-12-26,2023-02-19,2023-02-21,Spring,Cloudy,Completed,4.7,4320000,3450000,870000
B009428,CUST07678,False,31,T221,T221_SH_Gr_231121_0019,Tour Đà Lạt 2N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,Website,Normal,860000,7,0,0,7,2023-11-02,2023-11-21,2023-11-22,Winter,Sunny,Completed,4.6,6020000,4510000,1510000
B009429,CUST07679,False,48,T313,T313_SH_Fa_230624_0009,Tour Hạ Long 3N2Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Family,Website,Normal,1860000,5,3,0,8,2023-05-28,2023-06-24,2023-06-26,Summer,Sunny,Completed,5.0,12650000,9480000,3170000
B009430,CUST07680,False,29,T112,T112_SH_Gr_230302_0018,Tour Đà Lạt 5N4Đ - Adventure,Đà Lạt,Tây Nguyên,Adventure,Domestic,Group,Agent,Normal,2280000,10,0,0,10,2023-02-12,2023-03-02,2023-03-06,Spring,Sunny,Completed,3.6,22800000,15990000,6810000
B009431,CUST07681,False,45,T319,T319_SH_Fa_241208_0007,Tour Cần Thơ 2N1Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Family,OTA,Normal,1080000,2,1,0,3,2024-11-12,2024-12-08,2024-12-09,Winter,Sunny,Completed,3.5,2810000,2080000,730000
B009432,CUST06537,True,28,T146,T146_SH_Gr_240119_0026,Tour Bến Tre 1N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Group,Agent,Normal,500000,5,0,0,5,2023-12-27,2024-01-19,2024-01-19,Winter,Sunny,Completed,4.0,2500000,1820000,680000
B009433,CUST07682,False,40,T253,T253_SH_Fa_240613_0014,Tour Sa Pa 3N2Đ - Mountain,Sa Pa,Bắc Bộ,Mountain,Domestic,Family,OTA,Early,1620000,5,3,0,8,2024-05-09,2024-06-13,2024-06-15,Summer,Sunny,Completed,5.0,11020000,8410000,2610000
